ProbeID X Y Z hemi
12_1056 148.265762 100.287476 127.682648 lh
12_1057 156.041748 101.262482 127.429642 lh
12_1058 156.354752 101.79348 127.565643 lh
12_1059 148.092758 100.815475 127.916641 lh
12_1060 156.669754 102.374481 127.118637 lh
12_1061 157.14476 103.060486 127.357651 lh
12_1062 157.699753 103.843491 127.555649 lh
12_1063 147.995758 103.514473 128.408646 lh
12_1064 148.13176 104.136475 128.781647 lh
12_1065 158.221756 104.526489 127.799652 lh
12_1066 148.470749 104.835472 128.082642 lh
12_1067 158.79776 105.472488 127.551651 lh
12_1068 148.837753 105.724472 128.311646 lh
12_1069 159.289749 106.249489 127.698639 lh
12_1070 159.598755 106.847488 127.426666 lh
12_1071 159.66275 106.712486 128.183655 lh
12_1072 149.290756 106.470474 128.132645 lh
12_1073 149.104752 106.307472 128.843643 lh
12_1074 160.03775 107.431488 127.654663 lh
12_1075 160.520752 108.117485 127.856659 lh
12_1076 149.721756 107.14547 128.16864 lh
12_1077 150.062759 107.671471 128.25264 lh
12_1078 160.914749 108.911491 127.418655 lh
12_1079 161.35675 109.756485 127.773666 lh
12_1080 151.300751 109.428482 127.983643 lh
12_1081 150.557755 108.379471 128.305649 lh
12_1082 161.68576 110.72049 127.974655 lh
12_1083 151.868759 110.389481 127.439651 lh
12_1084 161.864761 111.681488 128.122665 lh
12_1085 161.889755 112.332489 128.276657 lh
12_1086 151.906754 111.142479 128.214645 lh
12_1087 161.691742 113.53949 127.809662 lh
12_1088 152.242752 112.106483 127.405655 lh
12_1089 161.464737 114.209488 127.674667 lh
12_1090 152.22374 113.318481 127.614655 lh
12_1091 161.487732 114.183487 128.496658 lh
12_1092 151.991745 114.137482 128.02066 lh
12_1093 161.054733 115.014488 127.944656 lh
12_1094 151.40274 115.230476 128.309662 lh
12_1095 150.925735 115.903481 127.947662 lh
12_1096 159.711746 116.725487 127.662659 lh
12_1097 160.245743 116.077484 128.050659 lh
12_1098 155.83374 117.628479 129.004654 lh
12_1099 154.908737 117.680481 129.080658 lh
12_1100 154.064743 117.698479 129.071655 lh
12_1101 153.230743 117.734482 128.992661 lh
12_1102 152.387741 117.700478 128.911667 lh
12_1103 151.614746 117.602478 128.743652 lh
12_1104 159.258743 116.881485 128.20166 lh
12_1105 156.442734 117.891479 128.342667 lh
12_1106 150.846741 117.549477 128.342667 lh
12_1107 150.426743 116.571472 127.957657 lh
12_1108 150.117737 117.479469 127.667664 lh
12_1109 152.91777 97.334381 128.722641 lh
12_1110 151.97377 97.255981 128.638641 lh
12_1111 153.778763 97.71698 128.773651 lh
12_1112 151.050766 97.381081 128.574646 lh
12_1113 150.678772 97.318275 129.142639 lh
12_1114 150.051773 97.63517 128.731644 lh
12_1115 149.282776 98.237572 128.337646 lh
12_1116 154.50177 98.410477 128.914642 lh
12_1117 148.780762 98.740471 128.578644 lh
12_1118 155.106766 99.412483 128.559647 lh
12_1119 155.628754 100.423477 128.866638 lh
12_1120 148.437775 99.29847 128.81665 lh
12_1121 148.185776 100.083473 128.522644 lh
12_1122 156.143753 101.39048 128.295639 lh
12_1123 147.994751 100.707474 128.537643 lh
12_1124 156.684753 102.30648 127.98465 lh
12_1125 147.870758 101.470474 128.358643 lh
12_1126 147.578751 101.614471 129.314651 lh
12_1127 157.208755 103.043488 128.27565 lh
12_1128 147.761749 102.598473 128.617645 lh
12_1129 157.795761 103.801491 128.449646 lh
12_1130 147.938751 104.15947 129.899643 lh
12_1131 147.717758 103.344475 129.465637 lh
12_1132 159.695755 106.591484 129.138657 lh
12_1133 158.429749 104.633492 128.708649 lh
12_1134 159.147751 105.751488 128.661652 lh
12_1135 148.36676 104.939476 129.341644 lh
12_1136 148.806747 105.930473 129.667648 lh
12_1137 149.189758 106.556473 129.410645 lh
12_1138 160.239761 107.51049 128.614655 lh
12_1139 160.508759 107.884491 129.143661 lh
12_1140 149.429749 106.845474 128.892639 lh
12_1141 149.418747 106.996475 129.644638 lh
12_1142 160.888748 108.599487 128.614655 lh
12_1143 149.85376 107.619469 129.240646 lh
12_1144 161.43576 109.751488 128.806656 lh
12_1145 150.928757 109.332481 129.222641 lh
12_1146 161.763748 110.799484 128.937653 lh
12_1147 151.460754 110.180481 128.743637 lh
12_1148 151.109756 110.089478 129.761642 lh
12_1149 161.911758 111.953491 128.97966 lh
12_1150 151.498749 110.971481 129.443649 lh
12_1151 161.842743 113.041489 128.497665 lh
12_1152 161.832733 112.828491 129.306656 lh
12_1153 151.941757 112.086479 128.674652 lh
12_1154 151.421738 112.033478 130.119644 lh
12_1155 161.66774 113.585487 129.148666 lh
12_1156 151.430725 113.064484 130.133667 lh
12_1157 161.227737 114.39949 129.435654 lh
12_1158 151.827744 113.233482 129.07666 lh
12_1159 151.498734 113.721481 129.801666 lh
12_1160 160.676743 115.041489 129.686661 lh
12_1161 160.724731 115.296486 128.988663 lh
12_1162 156.069733 117.187477 129.748657 lh
12_1163 155.165741 117.243477 129.84166 lh
12_1164 154.293732 117.20948 129.913666 lh
12_1165 151.669739 114.407478 128.816666 lh
12_1166 151.390732 114.887482 129.103653 lh
12_1167 151.185745 115.396477 128.920654 lh
12_1168 150.965744 115.911484 128.922653 lh
12_1169 153.442719 117.151482 129.974655 lh
12_1170 152.686737 117.20948 129.725662 lh
12_1171 151.960739 117.102478 129.587662 lh
12_1172 151.285736 116.994476 129.179657 lh
12_1173 150.696732 116.88047 128.544662 lh
12_1174 150.875732 116.256477 128.911667 lh
12_1175 150.968735 116.006477 129.133667 lh
12_1176 159.676743 116.294487 128.937653 lh
12_1177 158.748734 116.88549 128.78566 lh
12_1178 157.993744 116.95549 129.165665 lh
12_1179 156.800735 117.425484 128.95166 lh
12_1180 157.836746 117.609489 128.038666 lh
12_1181 157.418732 117.22049 128.986664 lh
12_1182 153.105774 97.256279 129.684647 lh
12_1183 152.153763 97.084183 129.589645 lh
12_1184 151.231766 97.165482 129.36264 lh
12_1185 153.877762 97.696877 129.748642 lh
12_1186 150.450775 97.240074 129.68364 lh
12_1187 154.369766 98.175484 129.895645 lh
12_1188 149.73877 97.507774 129.697647 lh
12_1189 149.207764 98.019676 129.205643 lh
12_1190 154.831772 98.829483 129.620651 lh
12_1191 155.267776 99.639481 129.576645 lh
12_1192 155.612762 100.371483 129.768646 lh
12_1193 148.62677 98.691475 129.608643 lh
12_1194 148.25177 99.552475 129.329651 lh
12_1195 148.196747 99.384476 130.20665 lh
12_1196 156.07576 101.304482 129.535645 lh
12_1197 147.854752 100.474472 129.432648 lh
12_1198 156.697754 102.315483 129.022644 lh
12_1199 156.578735 102.151482 129.945648 lh
12_1200 147.304733 101.192474 130.438644 lh
12_1201 157.311752 103.138489 129.028641 lh
12_1202 147.390747 102.323471 129.817642 lh
12_1203 147.32074 102.940475 130.403641 lh
12_1204 157.791748 103.736488 129.323639 lh
12_1205 147.537735 103.591469 130.467651 lh
12_1206 158.194748 104.273491 129.626648 lh
12_1207 148.09874 104.656471 130.26564 lh
12_1208 159.671738 106.52449 129.993652 lh
12_1209 159.229752 105.813484 129.769638 lh
12_1210 158.686752 104.967491 129.628647 lh
12_1211 148.325745 105.277473 130.714645 lh
12_1212 160.195755 107.342491 129.675659 lh
12_1213 160.646759 108.10849 129.526657 lh
12_1214 149.120743 106.657471 130.248642 lh
12_1215 161.035751 108.854485 129.646652 lh
12_1216 149.479736 107.364471 130.402649 lh
12_1217 149.819733 107.989471 130.416641 lh
12_1218 161.439758 109.837486 129.786667 lh
12_1219 150.307755 108.572472 129.858643 lh
12_1220 161.724747 110.877487 129.915665 lh
12_1221 150.625732 109.482475 130.416641 lh
12_1222 150.913742 110.647484 130.774643 lh
12_1223 161.781738 112.023491 130.095657 lh
12_1224 161.531723 113.373489 130.00766 lh
12_1225 151.10672 112.758484 130.868637 lh
12_1226 151.126724 113.59848 130.689667 lh
12_1227 160.663727 114.569489 130.436661 lh
12_1228 156.145721 116.815483 130.517654 lh
12_1229 155.37973 116.895477 130.634659 lh
12_1230 154.514725 116.887482 130.725662 lh
12_1231 153.714722 116.852478 130.768661 lh
12_1232 151.326736 114.354477 129.889664 lh
12_1233 151.206741 114.936478 129.774658 lh
12_1234 151.075729 115.341476 129.992661 lh
12_1235 159.915741 115.662491 129.829666 lh
12_1236 158.831741 116.425491 129.57666 lh
12_1237 157.951736 116.572487 129.880661 lh
12_1238 157.054733 116.874489 129.848663 lh
12_1239 153.192719 116.826477 130.771652 lh
12_1240 152.816727 116.854477 130.585663 lh
12_1241 152.89772 116.72448 131.056656 lh
12_1242 152.172729 116.761482 130.516663 lh
12_1243 151.505722 116.526482 130.278656 lh
12_1244 151.106735 116.346481 129.569656 lh
12_1245 151.051743 115.861481 129.618652 lh
12_1246 153.258759 97.217979 130.665649 lh
12_1247 152.359756 96.957077 130.591644 lh
12_1248 151.219757 96.952682 130.41864 lh
12_1249 153.971756 97.720482 130.673645 lh
12_1250 154.535751 98.372482 130.57164 lh
12_1251 150.036758 97.173569 130.600647 lh
12_1252 149.207748 97.79097 130.194641 lh
12_1253 149.319748 97.535172 131.091644 lh
12_1254 154.966751 99.04248 130.338638 lh
12_1255 148.615753 98.459473 130.991638 lh
12_1256 148.143753 99.28347 130.963638 lh
12_1257 155.324753 99.735481 130.658646 lh
12_1258 147.736755 99.987473 130.907639 lh
12_1259 155.782745 100.735481 130.542648 lh
12_1260 156.260742 101.679482 130.588638 lh
12_1261 147.018738 101.292473 131.250641 lh
12_1262 157.188751 102.981491 129.880646 lh
12_1263 156.804733 102.538483 130.713638 lh
12_1264 146.997742 102.098473 131.01265 lh
12_1265 157.780731 103.754486 130.04364 lh
12_1266 147.056732 103.183472 131.460648 lh
12_1267 158.170746 104.338486 130.356644 lh
12_1268 147.698746 104.369469 131.28064 lh
12_1269 159.893738 106.937485 130.890656 lh
12_1270 159.269745 106.003487 130.708649 lh
12_1271 158.704742 105.14949 130.560638 lh
12_1272 148.403732 105.754471 131.46965 lh
12_1273 148.085739 105.392471 131.895645 lh
12_1274 147.530731 104.946472 132.673645 lh
12_1275 160.261734 107.603485 131.231659 lh
12_1276 148.714737 106.153473 131.006638 lh
12_1277 147.969742 105.772476 132.769638 lh
12_1278 160.539734 107.976486 130.440659 lh
12_1279 160.993744 108.937485 130.614655 lh
12_1280 149.532745 107.83947 131.153641 lh
12_1281 161.343735 109.882484 130.766663 lh
12_1282 149.927734 108.620476 131.15564 lh
12_1283 161.579742 110.863487 130.862656 lh
12_1284 150.225739 109.719475 131.611649 lh
12_1285 161.606735 111.58149 131.004654 lh
12_1286 150.394745 110.750473 131.885651 lh
12_1287 161.513718 112.431488 130.916656 lh
12_1288 150.726746 111.884476 131.570648 lh
12_1289 161.086731 113.381485 131.052658 lh
12_1290 160.477722 114.018486 131.336655 lh
12_1291 150.574722 113.224472 131.794662 lh
12_1292 154.599716 116.588478 131.578659 lh
12_1293 153.768723 116.617477 131.564667 lh
12_1294 153.10672 116.656479 131.374664 lh
12_1295 150.881729 114.565483 130.982666 lh
12_1296 159.544724 115.321487 130.744659 lh
12_1297 159.080719 115.887489 130.289658 lh
12_1298 158.64772 115.666489 130.934662 lh
12_1299 158.329727 116.167488 130.35466 lh
12_1300 157.803726 115.929489 131.084656 lh
12_1301 157.473724 116.347488 130.578659 lh
12_1302 157.051727 116.127487 131.282654 lh
12_1303 155.545731 116.510483 131.503662 lh
12_1304 156.555725 116.464478 130.991653 lh
12_1305 152.423721 116.608482 131.420654 lh
12_1306 151.539719 116.342484 131.43866 lh
12_1307 151.042725 115.764481 130.758667 lh
12_1308 150.937729 115.925484 131.846664 lh
12_1309 153.413757 97.262878 131.806641 lh
12_1310 152.61676 96.921883 131.448639 lh
12_1311 151.716751 96.774384 131.506638 lh
12_1312 150.792755 96.840973 131.37265 lh
12_1313 154.168747 97.927277 131.404648 lh
12_1314 149.959747 96.999672 131.87265 lh
12_1315 154.748749 98.716476 131.436646 lh
12_1316 155.161758 99.483482 131.843643 lh
12_1317 149.07576 97.711273 131.992645 lh
12_1318 148.526749 98.456474 132.156647 lh
12_1319 148.030746 99.253471 131.80864 lh
12_1320 155.529755 100.216476 131.386642 lh
12_1321 147.57576 99.88047 131.840637 lh
12_1322 155.900742 101.073479 131.72464 lh
12_1323 147.169739 100.556473 131.711639 lh
12_1324 146.780731 101.333473 131.970642 lh
12_1325 156.446732 102.08548 131.48764 lh
12_1326 156.937744 102.895485 131.623642 lh
12_1327 146.632736 102.21347 132.169647 lh
12_1328 157.485733 103.509491 130.854645 lh
12_1329 146.593735 102.939476 132.568649 lh
12_1330 158.074738 104.433487 131.281647 lh
12_1331 146.895737 103.860474 132.702652 lh
12_1332 159.657745 106.728485 131.628662 lh
12_1333 159.321732 106.252487 131.564651 lh
12_1334 158.670746 105.392487 131.625641 lh
12_1335 159.955734 107.210487 131.834656 lh
12_1336 160.27774 107.726486 131.654663 lh
12_1337 159.443741 106.558487 132.19664 lh
12_1338 158.972733 105.966484 132.24765 lh
12_1339 148.510742 106.357475 132.179642 lh
12_1340 147.534744 105.685471 133.582642 lh
12_1341 160.551743 108.183487 131.329666 lh
12_1342 149.113739 107.139473 131.412643 lh
12_1343 148.158737 106.691475 133.481644 lh
12_1344 147.547745 106.422462 134.286652 lh
12_1345 160.851746 108.967491 131.574661 lh
12_1346 160.676743 108.907486 132.351654 lh
12_1347 149.382736 108.01947 131.88765 lh
12_1348 148.938736 107.65847 132.730652 lh
12_1349 161.118744 109.947487 131.899658 lh
12_1350 149.539734 108.824471 132.355652 lh
12_1351 161.432739 110.965485 131.530655 lh
12_1352 161.416733 111.63549 131.648666 lh
12_1353 150.112732 111.288475 132.48465 lh
12_1354 161.187729 112.44249 131.753662 lh
12_1355 150.084732 112.263474 132.597641 lh
12_1356 160.551727 113.212486 132.123657 lh
12_1357 149.974716 113.247475 132.685638 lh
12_1358 159.984726 114.105484 131.806656 lh
12_1359 150.151718 114.184471 132.376663 lh
12_1360 159.881729 114.634491 131.289658 lh
12_1361 158.943726 115.02449 131.603653 lh
12_1362 157.977722 115.443489 131.702667 lh
12_1363 157.114731 115.755486 131.872665 lh
12_1364 156.19873 116.081482 132.014664 lh
12_1365 155.305725 116.16848 132.465652 lh
12_1366 154.645721 116.304482 132.446655 lh
12_1367 153.77272 116.388481 132.501663 lh
12_1368 150.44873 115.276474 132.134659 lh
12_1369 150.650726 116.000473 132.612656 lh
12_1370 152.846725 116.493477 132.358658 lh
12_1371 151.945724 116.478477 132.336655 lh
12_1372 151.234726 116.299477 132.436661 lh
12_1373 151.580719 116.471481 132.845657 lh
12_1374 151.513748 96.608177 132.950638 lh
12_1375 151.086761 96.661583 132.425644 lh
12_1376 152.214752 96.73658 132.642639 lh
12_1377 153.203751 97.160378 132.996643 lh
12_1378 150.263748 96.75087 133.143646 lh
12_1379 154.059753 97.884483 132.53064 lh
12_1380 149.474747 97.251472 132.951645 lh
12_1381 154.714752 98.79348 132.604645 lh
12_1382 155.055756 99.368477 132.595642 lh
12_1383 148.743759 98.098076 133.159637 lh
12_1384 148.107758 98.920471 132.95665 lh
12_1385 148.242752 98.660469 133.726639 lh
12_1386 155.413757 100.066483 132.454651 lh
12_1387 147.390747 99.799469 132.741638 lh
12_1388 155.693741 100.701477 132.615646 lh
12_1389 155.911743 101.211479 132.814651 lh
12_1390 146.834732 100.622475 132.707642 lh
12_1391 156.198746 101.762482 132.266647 lh
12_1392 146.50174 101.324471 132.99765 lh
12_1393 156.539734 102.41848 132.339645 lh
12_1394 156.929733 103.143486 132.536652 lh
12_1395 146.311737 102.212471 133.223648 lh
12_1396 157.434738 103.70549 131.90065 lh
12_1397 146.30574 103.07547 133.468643 lh
12_1398 157.91774 104.534485 132.273651 lh
12_1399 146.381744 103.794472 133.806641 lh
12_1400 146.831741 104.70047 133.796646 lh
12_1401 159.63974 107.027489 132.823654 lh
12_1402 158.375732 105.391487 132.80864 lh
12_1403 159.009735 106.24649 132.947647 lh
12_1404 146.977737 105.686462 134.499649 lh
12_1405 160.302734 107.986488 132.324661 lh
12_1406 147.895737 107.405464 134.541641 lh
12_1407 160.360733 108.472488 132.989655 lh
12_1408 148.551743 107.864471 133.801651 lh
12_1409 149.029739 108.883476 133.501648 lh
12_1410 160.63974 109.24749 132.921661 lh
12_1411 160.892746 110.073486 132.769653 lh
12_1412 148.863739 109.805466 134.130646 lh
12_1413 148.206741 108.868462 134.828644 lh
12_1414 161.190735 110.811485 132.234665 lh
12_1415 160.899734 110.759491 132.97966 lh
12_1416 149.650742 110.164474 132.914642 lh
12_1417 149.049744 110.770462 134.001648 lh
12_1418 161.132736 111.596489 132.366653 lh
12_1419 149.569733 111.488472 133.304642 lh
12_1420 160.923737 112.264488 132.436661 lh
12_1421 160.552734 112.364487 132.964661 lh
12_1422 160.827744 111.610489 133.000656 lh
12_1423 149.543716 112.571472 133.328644 lh
12_1424 159.978729 113.016487 133.062653 lh
12_1425 149.50972 113.581474 133.283646 lh
12_1426 149.592728 114.614471 133.196655 lh
12_1427 159.432724 114.47049 131.893661 lh
12_1428 158.868729 114.487488 132.321655 lh
12_1429 159.527725 113.860489 132.530655 lh
12_1430 158.121719 114.870491 132.396652 lh
12_1431 157.225723 115.279488 132.582657 lh
12_1432 156.35672 115.62648 132.802658 lh
12_1433 155.473724 115.87648 133.049667 lh
12_1434 154.693726 116.033478 133.225662 lh
12_1435 153.980728 116.200478 133.214661 lh
12_1436 150.483719 116.234474 133.246658 lh
12_1437 152.067719 116.61348 133.776657 lh
12_1438 150.890717 116.332481 133.029663 lh
12_1439 151.918716 116.564484 133.306656 lh
12_1440 151.248718 116.44648 133.029663 lh
12_1441 151.451721 116.520477 133.18866 lh
12_1442 152.514755 96.838371 134.088638 lh
12_1443 151.258759 96.568283 133.755646 lh
12_1444 153.486755 97.503273 133.893646 lh
12_1445 152.930756 97.145271 134.59465 lh
12_1446 150.17775 96.784363 134.315643 lh
12_1447 149.703751 97.045471 133.786652 lh
12_1448 149.45575 97.298668 134.686646 lh
12_1449 149.194748 97.541275 133.867645 lh
12_1450 154.23175 98.27948 133.471649 lh
12_1451 148.50975 98.277466 134.854645 lh
12_1452 147.765747 98.947464 135.156647 lh
12_1453 154.864761 99.229477 133.645645 lh
12_1454 147.562759 99.257462 134.197647 lh
12_1455 155.919739 101.332481 133.642639 lh
12_1456 155.564743 100.483482 133.532639 lh
12_1457 146.706757 100.363472 133.838638 lh
12_1458 156.200745 101.907478 133.057648 lh
12_1459 146.229736 101.385468 134.054642 lh
12_1460 156.533737 102.665482 133.242645 lh
12_1461 156.871735 103.326485 133.33165 lh
12_1462 146.030731 102.277466 134.223648 lh
12_1463 157.307739 103.854485 132.848648 lh
12_1464 145.979736 103.140465 134.46965 lh
12_1465 157.666733 104.590485 133.256638 lh
12_1466 146.107742 104.039467 134.666641 lh
12_1467 157.932739 105.17849 133.651642 lh
12_1468 146.32074 104.969467 134.967651 lh
12_1469 159.05574 106.683487 133.757645 lh
